,0,1,2,3,4,5,6,7,8,9
75,"76. Mon,6/17 vs KCR L (4-6)#",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Murphy-C,Seager-3B,Gordon-2B,Williamson-LF,Nola-1B
76,"77. Tue,6/18 vs KCR L (0-9)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-C,Seager-3B,Murphy-DH,Gordon-2B,Williamson-LF
77,"78. Wed,6/19 vs KCR W (8-2)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-DH,Seager-3B,Murphy-C,Gordon-2B,Moore-LF
78,"79. Thu,6/20 vs BAL W (5-2)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-C,Seager-3B,Beckham-DH,Williamson-LF,Gordon-2B
79,"80. Fri,6/21 vs BAL W (10-9)#",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Murphy-C,Narvaez-DH,Seager-3B,Moore-2B,Williamson-LF
80,"81. Sat,6/22 vs BAL L (4-8)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Narvaez-C,Seager-3B,Beckham-1B,Williamson-LF,Gordon-2B
81,"82. Sun,6/23 vs BAL W (13-3)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Narvaez-C,Seager-3B,Nola-1B,Williamson-LF,Gordon-2B
82,"83. Tue,6/25 at MIL W (8-3)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-C,Seager-3B,Williamson-LF,Gordon-2B,Gonzales-P
83,"84. Wed,6/26 at MIL W (4-2)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-C,Beckham-3B,Williamson-LF,Gordon-2B,Carasiti-P
84,"85. Thu,6/27 at MIL L (2-4)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Beckham-3B,Murphy-C,Gordon-2B,Moore-LF,Leake-P
85,"86. Fri,6/28 at HOU L (1-2)#",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Beckham-3B,Murphy-C,Williamson-LF,Nola-1B,Gordon-2B
86,"87. Sat,6/29 at HOU L (5-6)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-C,Seager-3B,Beckham-DH,Moore-LF,Gordon-2B
87,"88. Sun,6/30 at HOU L (1-6)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-DH,Seager-3B,Beckham-2B,Murphy-C,Moore-LF
88,"89. Tue,7/2 vs STL W (5-4)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Narvaez-C,Seager-3B,Nola-1B,Williamson-LF,Gordon-2B
89,"90. Wed,7/3 vs STL L (2-5)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-DH,Seager-3B,Murphy-C,Moore-LF,Gordon-2B
90,"91. Thu,7/4 vs STL L (4-5)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-DH,Beckham-3B,Nola-C,Moore-LF,Gordon-2B
91,"92. Fri,7/5 vs OAK L (2-5)#",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Beckham-DH,Murphy-C,Seager-3B,Williamson-LF,Gordon-2B
92,"93. Sat,7/6 vs OAK W (6-3)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Narvaez-C,Seager-3B,Nola-1B,Moore-LF,Gordon-2B
93,"94. Sun,7/7 vs OAK L (4-7)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Narvaez-C,Seager-3B,Beckham-1B,Moore-LF,Gordon-2B
94,"95. Fri,7/12 at LAA L (0-13)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-DH,Seager-3B,Murphy-C,Williamson-LF,Gordon-2B
95,"96. Sat,7/13 at LAA L (2-9)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Narvaez-C,Seager-3B,Beckham-1B,Moore-LF,Gordon-2B
96,"97. Sun,7/14 at LAA L (3-6)#",Smith-CF,Crawford-SS,Santana-RF,Beckham-DH,Murphy-C,Seager-3B,Nola-1B,Williamson-LF,Moore-2B
97,"98. Tue,7/16 at OAK L (2-9)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-DH,Narvaez-C,Seager-3B,Nola-1B,Negron-LF,Gordon-2B
98,"99. Wed,7/17 at OAK L (2-10)",Smith-CF,Crawford-SS,Santana-RF,Narvaez-DH,Beckham-1B,Seager-3B,Murphy-C,Moore-LF,Gordon-2B
99,"100. Fri,7/19 vs LAA W (10-0)",Smith-CF,Crawford-SS,Santana-RF,Vogelbach-1B,Narvaez-DH,Seager-3B,Murphy-C,Negron-LF,Gordon-2B
