,Date,VH,Team,Pitcher,Open,Close
508,2019-04-18,V,KAN,IKENNEDY,164,177
509,2019-04-18,H,TOR,JHAPP,-184,-197
510,2019-04-18,V,BAL,KGAUSMAN,-114,-121
511,2019-04-18,H,DET,MBOYD,104,111
512,2019-04-18,V,CLE,CCARRASCO,-134,-116
513,2019-04-18,H,MIN,JBERRIOS,119,106
514,2019-04-18,V,BOS,RPORCELLO,114,-109
515,2019-04-18,H,LAA,TSKAGGS,-124,-101
516,2019-04-18,V,HOU,GCOLE,-166,-180
517,2019-04-18,H,SEA,MLEAKE,146,160
518,2019-04-19,V,PIT,JTAILLON,100,-117
519,2019-04-19,H,PHI,JARRIETA,-110,107
520,2019-04-19,V,NYM,MHARVEY,-107,-105
521,2019-04-19,H,ATL,MWISLER,-103,-105
522,2019-04-19,V,MIA,DPETERS,195,167
523,2019-04-19,H,MIL,CANDERSON,-220,-187
524,2019-04-19,V,SFO,TBLACH,145,153
525,2019-04-19,H,ARI,ZGREINKE,-165,-173
526,2019-04-19,V,BAL,ACOBB,-119,-111
527,2019-04-19,H,DET,JZIMMERMANN,109,101
528,2019-04-19,V,HOU,CMORTON,-185,-185
529,2019-04-19,H,SEA,MGONZALES,165,165
530,2019-04-19,V,TOR,ASANCHEZ,125,140
531,2019-04-19,H,NYY,CSABATHIA,-140,-160
532,2019-04-19,V,BOS,ERODRIGUEZ,-112,-111
533,2019-04-19,H,LAA,NTROPEANO,102,101
534,2019-04-19,V,STL,LWEAVER,-111,113
535,2019-04-19,H,CUB,JLESTER,101,-123
536,2019-04-20,V,PIT,INOVA,105,-104
537,2019-04-20,H,PHI,BLIVELY,-115,-106
538,2019-04-20,V,NYM,NSYNDERGAARD,-160,-140
539,2019-04-20,H,ATL,SNEWCOMB,140,125
540,2019-04-20,V,MIA,TRICHARDS,145,143
541,2019-04-20,H,MIL,JCHACIN,-165,-163
542,2019-04-20,V,CIN,BFINNEGAN,165,190
543,2019-04-20,H,STL,MWACHA,-185,-215
544,2019-04-20,V,CUB,KHENDRICKS,-115,-108
545,2019-04-20,H,COL,JGRAY,105,-102
546,2019-04-20,V,SDG,TROSS,140,101
547,2019-04-20,H,ARI,MKOCH,-160,-111
548,2019-04-20,V,WAS,MSCHERZER,115,136
549,2019-04-20,H,LAD,CKERSHAW,-130,-151
550,2019-04-20,V,TOR,MESTRADA,174,173
551,2019-04-20,H,NYY,SGRAY,-194,-193
552,2019-04-20,V,CLE,TBAUER,-125,-123
553,2019-04-20,H,BAL,DBUNDY,110,113
554,2019-04-20,V,KAN,JJUNIS,-105,-104
555,2019-04-20,H,DET,DNORRIS,-105,-106
556,2019-04-20,V,MIN,LLYNN,109,120
557,2019-04-20,H,TAM,CARCHER,-119,-135
558,2019-04-20,V,SEA,FHERNANDEZ,-101,115
559,2019-04-20,H,TEX,MMINOR,-109,-130
560,2019-04-20,V,HOU,JVERLANDER,-260,-266
561,2019-04-20,H,CWS,JSHIELDS,230,231
562,2019-04-20,V,BOS,DPOMERANZ,-145,-134
563,2019-04-20,H,OAK,KGRAVEMAN,130,119
564,2019-04-20,V,SFO,JSAMARDZIJA,125,140
565,2019-04-20,H,LAA,AHEANEY,-140,-155
566,2019-04-20,V,KAN,JHAMMEL,115,114
567,2019-04-20,H,DET,MFULMER,-130,-129
568,2019-04-21,V,CIN,HBAILEY,195,198
569,2019-04-21,H,STL,CMARTINEZ,-220,-223
570,2019-04-21,V,PIT,SBRAULT,160,156
571,2019-04-21,H,PHI,ANOLA,-180,-176
572,2019-04-21,V,MIA,JURENA,150,175
573,2019-04-21,H,MIL,BSUTER,-170,-195
574,2019-04-21,V,NYM,JDEGROM,-135,-163
575,2019-04-21,H,ATL,JTEHERAN,120,143
576,2019-04-21,V,CUB,YDARVISH,-119,-129
577,2019-04-21,H,COL,TANDERSON,109,114
578,2019-04-21,V,SDG,CRICHARD,185,150
579,2019-04-21,H,ARI,ZGODLEY,-210,-170
580,2019-04-21,V,WAS,SSTRASBURG,-115,-109
581,2019-04-21,H,LAD,HRYU,105,-101
582,2019-04-21,V,TOR,MSTROMAN,140,141
583,2019-04-21,H,NYY,JMONTGOMERY,-155,-161
584,2019-04-21,V,KAN,DDUFFY,101,-101
585,2019-04-21,H,DET,MFIERS,-111,-109
586,2019-04-21,V,CLE,MCLEVINGER,-170,-205
587,2019-04-21,H,BAL,CTILLMAN,150,180
588,2019-04-21,V,MIN,KGIBSON,-101,111
589,2019-04-21,H,TAM,BSNELL,-109,-121
590,2019-04-21,V,HOU,DKEUCHEL,-255,-219
591,2019-04-21,H,CWS,LGIOLITO,225,194
592,2019-04-21,V,SEA,JPAXTON,-140,-176
593,2019-04-21,H,TEX,BCOLON,125,156
594,2019-04-21,V,BOS,CSALE,-150,-175
595,2019-04-21,H,OAK,SMANAEA,135,155
596,2019-04-21,V,SFO,DHOLLAND,179,207
597,2019-04-21,H,LAA,GRICHARDS,-199,-232
598,2019-04-22,V,PIT,TWILLIAMS,110,146
599,2019-04-22,H,PHI,NPIVETTA,-125,-166
600,2019-04-22,V,MIA,CSMITH,185,170
601,2019-04-22,H,MIL,JGUERRA,-210,-190
602,2019-04-22,V,CIN,LCASTILLO,140,135
603,2019-04-22,H,STL,MMIKOLAS,-155,-150
604,2019-04-22,V,CUB,JQUINTANA,-115,-114
605,2019-04-22,H,COL,GMARQUEZ,105,104
606,2019-04-22,V,SDG,JLUCCHESI,175,134
607,2019-04-22,H,ARI,PCORBIN,-200,-149
608,2019-04-22,V,WAS,JHELLICKSON,155,185
609,2019-04-22,H,LAD,AWOOD,-175,-210
610,2019-04-22,V,TOR,JGARCIA,210,226
611,2019-04-22,H,NYY,LSEVERINO,-240,-256
612,2019-04-22,V,CLE,CKLUBER,-230,-270
613,2019-04-22,H,BAL,ACASHNER,205,235
614,2019-04-22,V,KAN,ESKOGLUND,140,163
615,2019-04-22,H,DET,FLIRIANO,-160,-183
616,2019-04-22,V,MIN,PHUGHES,115,109
617,2019-04-22,H,TAM,YCHIRINOS,-130,-119
618,2019-04-22,V,HOU,LMCCULLERSJR.,-200,-190
619,2019-04-22,H,CWS,RLOPEZ,175,170
620,2019-04-22,V,SEA,ERAMIREZ,-130,-115
621,2019-04-22,H,TEX,MPEREZ,115,105
622,2019-04-22,V,BOS,DPRICE,-160,-129
623,2019-04-22,H,OAK,DMENGDEN,140,114
624,2019-04-22,V,SFO,JCUETO,-115,103
625,2019-04-22,H,LAA,JBARRIA,105,-113
626,2019-04-23,V,ATL,MFOLTYNEWICZ,-135,-118
627,2019-04-23,H,CIN,SROMANO,120,108
628,2019-04-23,V,SDG,BMITCHELL,165,179
629,2019-04-23,H,COL,CBETTIS,-185,-199
630,2019-04-23,V,MIA,JGARCIA,180,215
631,2019-04-23,H,LAD,WBUEHLER,-205,-245
632,2019-04-23,V,WAS,GGONZALEZ,-120,-111
633,2019-04-23,H,SFO,CSTRATTON,110,101
634,2019-04-23,V,MIN,JODORIZZI,165,175
635,2019-04-23,H,NYY,MTANAKA,-185,-200
636,2019-04-23,V,CLE,CCARRASCO,-230,-185
637,2019-04-23,H,BAL,KGAUSMAN,205,165
638,2019-04-23,V,OAK,TCAHILL,-120,-119
639,2019-04-23,H,TEX,MMOORE,110,109
640,2019-04-23,V,LAA,TSKAGGS,165,178
641,2019-04-23,H,HOU,GCOLE,-185,-203
642,2019-04-23,V,SEA,MLEAKE,-165,-150
643,2019-04-23,H,CWS,CFULMER,145,135
644,2019-04-24,V,ATL,BMCCARTHY,-140,-109
645,2019-04-24,H,CIN,TMAHLE,125,-101
646,2019-04-24,V,ARI,RRAY,-102,-103
647,2019-04-24,H,PHI,VVELASQUEZ,-108,-107
648,2019-04-24,V,NYM,ZWHEELER,140,175
649,2019-04-24,H,STL,LWEAVER,-160,-195
650,2019-04-24,V,SDG,ELAUER,140,140
651,2019-04-24,H,COL,KFREELAND,-155,-155
652,2019-04-24,V,MIA,DPETERS,230,230
653,2019-04-24,H,LAD,KMAEDA,-260,-260
654,2019-04-24,V,WAS,TROARK,-130,-109
655,2019-04-24,H,SFO,TBLACH,115,-101
656,2019-04-24,V,SEA,MGONZALES,-145,-124
657,2019-04-24,H,CWS,CVOLSTAD,130,114
658,2019-04-24,V,MIN,JBERRIOS,130,139
659,2019-04-24,H,NYY,CSABATHIA,-145,-154
660,2019-04-24,V,BOS,RPORCELLO,-125,105
661,2019-04-24,H,TOR,JHAPP,110,-115
662,2019-04-24,V,OAK,ATRIGGS,-115,104
663,2019-04-24,H,TEX,CHAMELS,105,-114
664,2019-04-24,V,LAA,SOHTANI,135,125
665,2019-04-24,H,HOU,CMORTON,-150,-140
666,2019-04-24,V,CUB,TCHATWOOD,109,122
667,2019-04-24,H,CLE,JTOMLIN,-119,-137
668,2019-04-24,V,MIL,ZDAVIES,-140,-131
669,2019-04-24,H,KAN,IKENNEDY,125,116
670,2019-04-25,V,SDG,TROSS,132,150
671,2019-04-25,H,COL,JGRAY,-147,-170
672,2019-04-25,V,WAS,MSCHERZER,-152,-165
673,2019-04-25,H,SFO,JSAMARDZIJA,137,145
674,2019-04-25,V,ATL,MWISLER,-114,-107
675,2019-04-25,H,CIN,BFINNEGAN,104,-103
676,2019-04-25,V,ARI,ZGREINKE,106,-105
677,2019-04-25,H,PHI,JARRIETA,-116,-105
678,2019-04-25,V,MIA,TRICHARDS,329,335
679,2019-04-25,H,LAD,CKERSHAW,-379,-390
680,2019-04-25,V,NYM,SMATZ,131,123
681,2019-04-25,H,STL,MWACHA,-146,-138
682,2019-04-25,V,SEA,FHERNANDEZ,-153,-138
683,2019-04-25,H,CWS,JSHIELDS,138,123
684,2019-04-25,V,LAA,NTROPEANO,189,191
685,2019-04-25,H,HOU,JVERLANDER,-214,-216
686,2019-04-25,V,MIN,LLYNN,149,155
687,2019-04-25,H,NYY,SGRAY,-169,-175
688,2019-04-25,V,TAM,JFARIA,112,103
689,2019-04-25,H,BAL,ACOBB,-127,-113
690,2019-04-25,V,BOS,ERODRIGUEZ,-116,-148
691,2019-04-25,H,TOR,ASANCHEZ,106,133
692,2019-04-25,V,OAK,KGRAVEMAN,-102,-103
693,2019-04-25,H,TEX,DFISTER,-108,-107
694,2019-04-25,V,DET,MBOYD,179,140
695,2019-04-25,H,PIT,CKUHL,-199,-160
696,2019-04-25,V,CUB,JLESTER,118,123
697,2019-04-25,H,CLE,TBAUER,-133,-138
698,2019-04-25,V,MIL,JCHACIN,-138,-105
699,2019-04-25,H,KAN,JHAMMEL,123,-105
700,2019-04-25,V,DET,JZIMMERMANN,190,182
701,2019-04-25,H,PIT,JTAILLON,-215,-207
702,2019-04-26,V,ATL,SNEWCOMB,-113,-134
703,2019-04-26,H,CIN,HBAILEY,103,119
704,2019-04-26,V,ARI,MKOCH,-101,113
705,2019-04-26,H,PHI,BLIVELY,-109,-128
706,2019-04-26,V,NYM,NSYNDERGAARD,110,-105
707,2019-04-26,H,STL,CMARTINEZ,-120,-105
708,2019-04-26,V,MIL,CANDERSON,129,145
709,2019-04-26,H,CUB,KHENDRICKS,-144,-165
710,2019-04-26,V,MIN,KGIBSON,165,190
711,2019-04-26,H,NYY,JMONTGOMERY,-185,-215
712,2019-04-26,V,SEA,JPAXTON,112,101
713,2019-04-26,H,CLE,MCLEVINGER,-127,-111
714,2019-04-26,V,TAM,CARCHER,123,123
715,2019-04-26,H,BAL,DBUNDY,-138,-138
716,2019-04-26,V,BOS,CSALE,-175,-222
717,2019-04-26,H,TOR,MESTRADA,155,197
718,2019-04-26,V,CWS,LGIOLITO,125,153
719,2019-04-26,H,KAN,JJUNIS,-140,-173
720,2019-04-26,V,DET,MFULMER,120,143
721,2019-04-26,H,PIT,INOVA,-135,-158
722,2019-04-27,V,MIL,BSUTER,155,145
723,2019-04-27,H,CUB,YDARVISH,-175,-165
724,2019-04-27,V,ARI,ZGODLEY,130,129
725,2019-04-27,H,WAS,SSTRASBURG,-145,-144
726,2019-04-27,V,ATL,JTEHERAN,150,146
727,2019-04-27,H,PHI,ANOLA,-170,-166
728,2019-04-27,V,STL,MMIKOLAS,-135,-124
729,2019-04-27,H,PIT,SBRAULT,120,114
730,2019-04-27,V,COL,TANDERSON,-150,-127
731,2019-04-27,H,MIA,JURENA,135,112
732,2019-04-27,V,NYM,JDEGROM,-160,-167
733,2019-04-27,H,SDG,CRICHARD,140,147
734,2019-04-27,V,LAD,HRYU,-150,-121
735,2019-04-27,H,SFO,DHOLLAND,135,111
736,2019-04-27,V,DET,MFIERS,-104,111
737,2019-04-27,H,BAL,CTILLMAN,-106,-126
738,2019-04-27,V,TEX,MMINOR,140,132
739,2019-04-27,H,TOR,MSTROMAN,-160,-147
740,2019-04-27,V,SEA,ERAMIREZ,220,230
741,2019-04-27,H,CLE,CKLUBER,-250,-260
742,2019-04-27,V,TAM,BSNELL,150,140
743,2019-04-27,H,BOS,DPOMERANZ,-170,-155
744,2019-04-27,V,OAK,SMANAEA,150,161
745,2019-04-27,H,HOU,DKEUCHEL,-170,-181
746,2019-04-27,V,CWS,RLOPEZ,110,-101
747,2019-04-27,H,KAN,DDUFFY,-120,-109
748,2019-04-27,V,NYY,LSEVERINO,-160,-138
749,2019-04-27,H,LAA,AHEANEY,140,123
750,2019-04-27,V,CIN,LCASTILLO,105,101
751,2019-04-27,H,MIN,PHUGHES,-115,-111
752,2019-04-28,V,MIL,JGUERRA,140,148
753,2019-04-28,H,CUB,JQUINTANA,-155,-168
754,2019-04-28,V,ARI,PCORBIN,-125,-131
755,2019-04-28,H,WAS,JHELLICKSON,110,116
756,2019-04-28,V,ATL,MFOLTYNEWICZ,125,109
757,2019-04-28,H,PHI,NPIVETTA,-140,-119
758,2019-04-28,V,STL,JFLAHERTY,-115,-128
759,2019-04-28,H,PIT,TWILLIAMS,105,113
760,2019-04-28,V,COL,GMARQUEZ,-150,-115
761,2019-04-28,H,MIA,WCHEN,135,105
762,2019-04-28,V,NYM,JVARGAS,110,128
763,2019-04-28,H,SDG,JLUCCHESI,-125,-143
764,2019-04-28,V,LAD,AWOOD,-125,-110
765,2019-04-28,H,SFO,JCUETO,110,100
766,2019-04-28,V,TAM,YCHIRINOS,190,190
767,2019-04-28,H,BOS,DPRICE,-215,-215
768,2019-04-28,V,TEX,BCOLON,145,138
769,2019-04-28,H,TOR,JGARCIA,-165,-153
770,2019-04-28,V,SEA,MLEAKE,210,205
771,2019-04-28,H,CLE,CCARRASCO,-240,-230
772,2019-04-28,V,DET,FLIRIANO,101,125
773,2019-04-28,H,BAL,ACASHNER,-111,-140
774,2019-04-28,V,OAK,DMENGDEN,165,198
775,2019-04-28,H,HOU,LMCCULLERSJR.,-185,-223
776,2019-04-28,V,CWS,DCOVEY,125,133
777,2019-04-28,H,KAN,ESKOGLUND,-140,-148
778,2019-04-28,V,NYY,MTANAKA,-103,-108
779,2019-04-28,H,LAA,GRICHARDS,-107,-102
780,2019-04-28,V,CIN,SROMANO,120,133
781,2019-04-28,H,MIN,JODORIZZI,-135,-148
782,2019-04-28,V,CWS,CFULMER,109,117
783,2019-04-28,H,KAN,TOAKS,-119,-132
784,2019-04-28,V,LAD,WBUEHLER,-107,-165
785,2019-04-28,H,SFO,CSTRATTON,-103,145
786,2019-04-29,V,COL,CBETTIS,-104,-111
787,2019-04-29,H,MIA,CSMITH,-106,101
788,2019-04-29,V,ARI,RRAY,116,108
789,2019-04-29,H,WAS,GGONZALEZ,-131,-118
790,2019-04-29,V,STL,LWEAVER,-144,-121
791,2019-04-29,H,PIT,NKINGHAM,129,111
792,2019-04-29,V,ATL,BMCCARTHY,120,101
793,2019-04-29,H,PHI,VVELASQUEZ,-135,-111
794,2019-04-29,V,MIL,ZDAVIES,145,137
795,2019-04-29,H,CUB,TCHATWOOD,-165,-152
796,2019-04-29,V,LAD,KMAEDA,-135,-142
797,2019-04-29,H,SFO,TBLACH,120,127
798,2019-04-29,V,NYM,ZWHEELER,-140,-140
799,2019-04-29,H,SDG,BMITCHELL,125,125
800,2019-04-29,V,TAM,MANDRIESE,185,190
801,2019-04-29,H,BOS,RPORCELLO,-210,-215
802,2019-04-29,V,DET,DNORRIS,120,140
803,2019-04-29,H,BAL,KGAUSMAN,-135,-160
804,2019-04-29,V,TEX,MPEREZ,190,215
805,2019-04-29,H,TOR,JHAPP,-215,-245
806,2019-04-29,V,SEA,MGONZALES,115,-101
807,2019-04-29,H,CLE,JTOMLIN,-130,-109
808,2019-04-29,V,OAK,TCAHILL,205,180
809,2019-04-29,H,HOU,GCOLE,-230,-205
810,2019-04-29,V,CWS,HSANTIAGO,115,105
811,2019-04-29,H,KAN,IKENNEDY,-130,-115
812,2019-04-29,V,NYY,CSABATHIA,110,114
813,2019-04-29,H,LAA,TSKAGGS,-120,-124
814,2019-04-29,V,CIN,TMAHLE,170,170
815,2019-04-29,H,MIN,JBERRIOS,-190,-190
816,2019-04-30,V,PIT,JTAILLON,115,106
817,2019-04-30,H,WAS,TROARK,-130,-116
818,2019-04-30,V,PHI,JARRIETA,-155,-153
819,2019-04-30,H,MIA,DSTRAILY,140,138
820,2019-04-30,V,MIL,JCHACIN,-135,-119
821,2019-04-30,H,CIN,BFINNEGAN,120,109
822,2019-04-30,V,COL,KFREELAND,155,175
823,2019-04-30,H,CUB,JLESTER,-175,-200
824,2019-04-30,V,LAD,RSTRIPLING,110,131
825,2019-04-30,H,ARI,ZGREINKE,-125,-146
826,2019-04-30,V,SDG,ELAUER,140,150
827,2019-04-30,H,SFO,JSAMARDZIJA,-160,-170
828,2019-04-30,V,TEX,CHAMELS,170,166
829,2019-04-30,H,CLE,TBAUER,-190,-186
830,2019-04-30,V,TAM,JFARIA,-130,-134
831,2019-04-30,H,DET,JZIMMERMANN,115,119
832,2019-04-30,V,KAN,JHAMMEL,195,210
833,2019-04-30,H,BOS,ERODRIGUEZ,-220,-240
834,2019-04-30,V,NYY,SGRAY,140,157
835,2019-04-30,H,HOU,CMORTON,-155,-177
836,2019-04-30,V,TOR,ASANCHEZ,-115,108
837,2019-04-30,H,MIN,LLYNN,105,-118
838,2019-05-01,V,PIT,CKUHL,220,205
839,2019-05-01,H,WAS,MSCHERZER,-250,-235
840,2019-05-01,V,PHI,ZEFLIN,-115,-108
841,2019-05-01,H,MIA,JGARCIA,105,-102
842,2019-05-01,V,ATL,MSOROKA,175,163
843,2019-05-01,H,NYM,NSYNDERGAARD,-200,-183
844,2019-05-01,V,MIL,CANDERSON,-140,-119
845,2019-05-01,H,CIN,HBAILEY,125,109
846,2019-05-01,V,COL,JGRAY,147,138
847,2019-05-01,H,CUB,KHENDRICKS,-167,-153
848,2019-05-01,V,LAD,CKERSHAW,-215,-205
849,2019-05-01,H,ARI,MKOCH,190,180
850,2019-05-01,V,SDG,TROSS,112,129
851,2019-05-01,H,SFO,ASUAREZ,-127,-144
852,2019-05-01,V,TEX,DFISTER,180,175
853,2019-05-01,H,CLE,MCLEVINGER,-205,-195
854,2019-05-01,V,TAM,CARCHER,-140,-163
855,2019-05-01,H,DET,MBOYD,125,143
856,2019-05-01,V,KAN,JJUNIS,255,280
857,2019-05-01,H,BOS,CSALE,-290,-325
858,2019-05-01,V,NYY,JMONTGOMERY,157,150
859,2019-05-01,H,HOU,JVERLANDER,-177,-170
860,2019-05-01,V,TOR,MESTRADA,115,112
861,2019-05-01,H,MIN,KGIBSON,-130,-127
862,2019-05-01,V,BAL,ACOBB,147,170
863,2019-05-01,H,LAA,NTROPEANO,-167,-190
864,2019-05-01,V,OAK,ATRIGGS,103,105
865,2019-05-01,H,SEA,FHERNANDEZ,-113,-115
866,2019-05-01,V,CWS,JSHIELDS,205,210
867,2019-05-01,H,STL,MWACHA,-235,-240
868,2019-05-02,V,COL,TANDERSON,163,200
869,2019-05-02,H,CUB,YDARVISH,-183,-225
870,2019-05-02,V,SDG,CRICHARD,131,108
871,2019-05-02,H,SFO,DHOLLAND,-146,-118
872,2019-05-02,V,PIT,INOVA,176,170
873,2019-05-02,H,WAS,SSTRASBURG,-201,-190
874,2019-05-02,V,ATL,SNEWCOMB,163,136
875,2019-05-02,H,NYM,JDEGROM,-183,-151
876,2019-05-02,V,PHI,ANOLA,-160,-177
877,2019-05-02,H,MIA,JURENA,140,157
878,2019-05-02,V,MIL,WMILEY,112,-111
879,2019-05-02,H,CIN,LCASTILLO,-122,101
880,2019-05-02,V,LAD,HRYU,120,-102
881,2019-05-02,H,ARI,ZGODLEY,-135,-108
882,2019-05-02,V,KAN,DDUFFY,176,160
883,2019-05-02,H,BOS,DPOMERANZ,-196,-180
884,2019-05-02,V,TAM,BSNELL,-123,-128
885,2019-05-02,H,DET,MFULMER,113,113
886,2019-05-02,V,TOR,MSTROMAN,-114,-108
887,2019-05-02,H,MIN,FROMERO,104,-102
888,2019-05-02,V,TEX,MMOORE,275,262
889,2019-05-02,H,CLE,CKLUBER,-315,-302
890,2019-05-02,V,NYY,LSEVERINO,104,-129
891,2019-05-02,H,HOU,DKEUCHEL,-114,114
892,2019-05-02,V,BAL,DBUNDY,123,137
893,2019-05-02,H,LAA,AHEANEY,-138,-152
894,2019-05-02,V,OAK,BANDERSON,164,152
895,2019-05-02,H,SEA,JPAXTON,-184,-172
896,2019-05-02,V,CWS,LGIOLITO,229,230
897,2019-05-02,H,STL,CMARTINEZ,-259,-260
898,2019-05-03,V,PIT,TWILLIAMS,103,121
899,2019-05-03,H,WAS,JHELLICKSON,-113,-136
900,2019-05-03,V,ATL,JTEHERAN,-102,105
901,2019-05-03,H,NYM,JVARGAS,-108,-115
902,2019-05-03,V,LAD,AWOOD,110,143
903,2019-05-03,H,ARI,PCORBIN,-120,-158
904,2019-05-03,V,NYY,MTANAKA,115,105
905,2019-05-03,H,HOU,LMCCULLERSJR.,-130,-115
906,2019-05-03,V,DET,MFIERS,105,123
907,2019-05-03,H,KAN,ESKOGLUND,-115,-138
908,2019-05-03,V,BOS,DPRICE,-150,-152
909,2019-05-03,H,TEX,MMINOR,135,137
910,2019-05-03,V,MIN,JODORIZZI,110,-126
911,2019-05-03,H,CWS,RLOPEZ,-120,111
912,2019-05-03,V,BAL,CTILLMAN,165,155
913,2019-05-03,H,LAA,JBARRIA,-185,-175
914,2019-05-03,V,OAK,SMANAEA,-145,-115
915,2019-05-03,H,SEA,WLEBLANC,130,105
916,2019-05-03,V,TOR,JGARCIA,175,160
917,2019-05-03,H,CLE,CCARRASCO,-200,-180
918,2019-05-03,V,TOR,JBIAGINI,153,135
919,2019-05-03,H,CLE,APLUTKO,-173,-150
920,2019-05-04,V,PHI,NPIVETTA,130,113
921,2019-05-04,H,WAS,GGONZALEZ,-145,-128
922,2019-05-04,V,MIA,WCHEN,110,-103
923,2019-05-04,H,CIN,SROMANO,-125,-107
924,2019-05-04,V,COL,GMARQUEZ,110,111
925,2019-05-04,H,NYM,ZWHEELER,-125,-121
926,2019-05-04,V,SFO,CSTRATTON,120,135
927,2019-05-04,H,ATL,MFOLTYNEWICZ,-135,-150
928,2019-05-04,V,PIT,NKINGHAM,110,104
929,2019-05-04,H,MIL,JGUERRA,-125,-114
930,2019-05-04,V,CUB,JQUINTANA,103,101
931,2019-05-04,H,STL,MMIKOLAS,-113,-111
932,2019-05-04,V,LAD,WBUEHLER,-135,-126
933,2019-05-04,H,SDG,JLUCCHESI,120,111
934,2019-05-04,V,CLE,JTOMLIN,185,185
935,2019-05-04,H,NYY,CSABATHIA,-210,-210
936,2019-05-04,V,TOR,JHAPP,-130,-157
937,2019-05-04,H,TAM,AKITTREDGE,115,142
938,2019-05-04,V,BOS,RPORCELLO,-185,-172
939,2019-05-04,H,TEX,BCOLON,165,152
940,2019-05-04,V,MIN,JBERRIOS,-150,-162
941,2019-05-04,H,CWS,CFULMER,135,142
942,2019-05-04,V,DET,FLIRIANO,103,130
943,2019-05-04,H,KAN,IKENNEDY,-113,-145
944,2019-05-04,V,BAL,ACASHNER,135,168
945,2019-05-04,H,OAK,DMENGDEN,-150,-188
946,2019-05-04,V,LAA,GRICHARDS,-135,-117
947,2019-05-04,H,SEA,MLEAKE,120,107
948,2019-05-04,V,HOU,GCOLE,-175,-190
949,2019-05-04,H,ARI,KMEDLEN,155,170
950,2019-05-05,V,CUB,TCHATWOOD,103,112
951,2019-05-05,H,STL,LWEAVER,-113,-127
952,2019-05-05,V,PHI,VVELASQUEZ,135,125
953,2019-05-05,H,WAS,TROARK,-150,-140
954,2019-05-05,V,PIT,JTAILLON,-115,-109
955,2019-05-05,H,MIL,JCHACIN,105,-101
956,2019-05-05,V,MIA,CSMITH,120,114
957,2019-05-05,H,CIN,TMAHLE,-135,-124
958,2019-05-05,V,LAD,KMAEDA,-165,-225
959,2019-05-05,H,SDG,BMITCHELL,145,200
960,2019-05-05,V,COL,CBETTIS,105,112
961,2019-05-05,H,NYM,SMATZ,-115,-122
962,2019-05-05,V,SFO,TBLACH,130,112
963,2019-05-05,H,ATL,BMCCARTHY,-145,-127
964,2019-05-05,V,CLE,TBAUER,115,-105
965,2019-05-05,H,NYY,SGRAY,-130,-105
966,2019-05-05,V,DET,JZIMMERMANN,120,145
967,2019-05-05,H,KAN,JHAMMEL,-135,-165
968,2019-05-05,V,TOR,ASANCHEZ,-104,-101
969,2019-05-05,H,TAM,JFARIA,-106,-109
970,2019-05-05,V,MIN,LLYNN,-115,-123
971,2019-05-05,H,CWS,HSANTIAGO,105,113
972,2019-05-05,V,BOS,ERODRIGUEZ,-150,-153
973,2019-05-05,H,TEX,CHAMELS,135,138
974,2019-05-05,V,BAL,KGAUSMAN,140,130
975,2019-05-05,H,OAK,TCAHILL,-160,-145
976,2019-05-05,V,LAA,TSKAGGS,-125,-109
977,2019-05-05,H,SEA,MGONZALES,110,-101
978,2019-05-05,V,HOU,CMORTON,-120,-127
979,2019-05-05,H,ARI,ZGREINKE,110,112
980,2019-05-06,V,COL,KFREELAND,150,190
981,2019-05-06,H,NYM,NSYNDERGAARD,-170,-215
982,2019-05-06,V,SFO,ASUAREZ,125,130
983,2019-05-06,H,ATL,MSOROKA,-140,-145
984,2019-05-06,V,PHI,JARRIETA,160,197
985,2019-05-06,H,WAS,MSCHERZER,-180,-222
986,2019-05-06,V,PIT,CKUHL,135,111
987,2019-05-06,H,MIL,CANDERSON,-150,-126
988,2019-05-06,V,MIA,DSTRAILY,105,119
989,2019-05-06,H,CIN,BFINNEGAN,-115,-134
990,2019-05-06,V,LAD,RSTRIPLING,-175,-145
991,2019-05-06,H,SDG,ELAUER,155,130
992,2019-05-06,V,CUB,JLESTER,110,-110
993,2019-05-06,H,STL,MWACHA,-120,100
994,2019-05-06,V,CLE,MCLEVINGER,110,112
995,2019-05-06,H,NYY,DGERMAN,-125,-127
996,2019-05-06,V,TOR,MESTRADA,120,120
997,2019-05-06,H,TAM,CARCHER,-135,-135
998,2019-05-06,V,MIN,KGIBSON,-145,-157
999,2019-05-06,H,CWS,JSHIELDS,130,142
1000,2019-05-06,V,DET,MBOYD,120,127
1001,2019-05-06,H,KAN,JJUNIS,-135,-142
1002,2019-05-06,V,BOS,CSALE,-240,-240
1003,2019-05-06,H,TEX,DFISTER,210,210
1004,2019-05-06,V,BAL,ACOBB,170,150
1005,2019-05-06,H,OAK,ATRIGGS,-190,-170
1006,2019-05-06,V,LAA,SOHTANI,-135,-132
1007,2019-05-06,H,SEA,FHERNANDEZ,120,117
1008,2019-05-06,V,HOU,JVERLANDER,-200,-219
1009,2019-05-06,H,ARI,MKOCH,175,194
1010,2019-05-07,V,SFO,JSAMARDZIJA,110,-122
1011,2019-05-07,H,PHI,ZEFLIN,-120,112
1012,2019-05-07,V,NYM,PCONLON,-115,-105
1013,2019-05-07,H,CIN,HBAILEY,105,-105
1014,2019-05-07,V,MIA,JGARCIA,175,190
1015,2019-05-07,H,CUB,KHENDRICKS,-200,-215
