Date,Team,PITCHER
2017-05-06,ATL,Teheran
2017-05-06,MIL,Garza
2017-05-06,PIT,Cole
2017-05-06,WAS,Cole
2017-05-06,PHI,Velasquez
2017-05-06,MIA,Despaigne
2017-05-06,NYM,Gsellman
2017-05-06,SFO,Blach
2017-05-06,CIN,Garrett
2017-05-06,ARI,Corbin
2017-05-06,COL,Anderson
2017-05-06,LOS,Kershaw
2017-05-06,SDG,Richard
2017-05-06,TOR,Estrada
2017-05-06,TAM,Odorizzi
2017-05-06,BOS,Porcello
2017-05-06,MIN,Tepesch
2017-05-06,CLE,Tomlin
2017-05-06,KAN,Vargas
2017-05-06,CWS,Covey
2017-05-06,BAL,Bundy
2017-05-06,DET,Zimmermann
2017-05-06,OAK,Hahn
2017-05-06,HOU,Mccullers
2017-05-06,LAA,Ramirez
2017-05-06,TEX,Perez
2017-05-06,SEA,Dejong
2017-05-06,NYY,Montgomery
2017-05-06,CUB,Anderson
2017-05-07,MIA,Urena
2017-05-07,NYM,Wilk
2017-05-07,STL,Wacha
2017-05-07,ATL,Dickey
2017-05-07,MIL,Davies
2017-05-07,PIT,Glasnow
2017-05-07,WAS,Roark
2017-05-07,PHI,Hellickson
2017-05-07,ARI,Walker
2017-05-07,COL,Chatwood
2017-05-07,SFO,Cueto
2017-05-07,CIN,Feldman
2017-05-07,TOR,Biagini
2017-05-07,TAM,Cobb
2017-05-07,CWS,Quintana
2017-05-07,BAL,Tillman
2017-05-07,BOS,Sale
2017-05-07,MIN,Santana
2017-05-07,CLE,Clevinger
2017-05-07,KAN,Duffy
2017-05-07,HOU,Fiers
2017-05-07,LAA,Shoemaker
2017-05-07,DET,Norris
2017-05-07,OAK,Gray
2017-05-07,TEX,Cashner
2017-05-07,SEA,Overton
2017-05-07,NYY,Severino
2017-05-07,CUB,Lester
2017-05-08,STL,Martinez
2017-05-08,MIA,Conley
2017-05-08,SFO,Moore
2017-05-08,NYM,Degrom
2017-05-08,PIT,Williams
2017-05-08,LOS,Wood
2017-05-08,CLE,Bauer
2017-05-08,TOR,Stroman
2017-05-08,KAN,Karns
2017-05-08,TAM,Snell
2017-05-08,LAA,Nolasco
2017-05-08,OAK,Graveman
2017-05-08,WAS,Gonzalez
2017-05-08,BAL,Gausman
2017-05-08,NYY,Tanaka
2017-05-08,CIN,Davis
2017-05-08,TEX,Martinez
2017-05-08,SDG,Cahill
2017-05-09,STL,Wainwright
2017-05-09,MIA,Straily
2017-05-09,SFO,Samardzija
2017-05-09,NYM,Wheeler
2017-05-09,CUB,Lackey
2017-05-09,COL,Freeland
2017-05-09,PIT,Nova
2017-05-09,LOS,Urias
2017-05-09,CLE,Carrasco
2017-05-09,TOR,Bolsinger
2017-05-09,KAN,Young
2017-05-09,TAM,Andriese
2017-05-09,MIN,Santiago
2017-05-09,CWS,Pelfrey
2017-05-09,LAA,Meyer
2017-05-09,OAK,Cotton
2017-05-09,TEX,Griffin
2017-05-09,SDG,Weaver
2017-05-09,WAS,Scherzer
2017-05-09,BAL,Jimenez
2017-05-09,SEA,Miranda
2017-05-09,PHI,Eickhoff
2017-05-09,NYY,Sabathia
2017-05-09,CIN,Adleman
2017-05-09,BOS,Pomeranz
2017-05-09,MIL,Peralta
2017-05-09,ATL,Colon
2017-05-09,HOU,Morton
2017-05-09,DET,Verlander
2017-05-09,ARI,Ray
2017-05-09,CUB,Arrieta
2017-05-09,COL,Senzatela
2017-05-10,SFO,Cain
2017-05-10,NYM,Milone
2017-05-10,CUB,Hendricks
2017-05-10,COL,Marquez
2017-05-10,STL,Lynn
2017-05-10,MIA,Koehler
2017-05-10,PIT,Kuhl
2017-05-10,LOS,Maeda
2017-05-10,LAA,Chavez
2017-05-10,OAK,Triggs
2017-05-10,CLE,Salazar
2017-05-10,TOR,Liriano
2017-05-10,KAN,Hammel
2017-05-10,TAM,Archer
2017-05-10,SEA,Gallardo
2017-05-10,PHI,Eflin
2017-05-10,BAL,Miley
2017-05-10,WAS,Strasburg
2017-05-10,SDG,Perdomo
2017-05-10,TEX,Darvish
2017-05-10,BOS,Kendrick
2017-05-10,MIL,Anderson
2017-05-10,ATL,Garcia
2017-05-10,HOU,Musgrove
2017-05-10,DET,Boyd
2017-05-10,ARI,Godley
2017-05-11,LOS,Ryu
2017-05-11,COL,
2017-05-11,PIT,Cole
2017-05-11,ARI,Greinke
2017-05-11,CIN,Arroyo
2017-05-11,SFO,Blach
2017-05-11,HOU,Keuchel
2017-05-11,NYY,Pineda
2017-05-11,SEA,Dejong
2017-05-11,TOR,Estrada
2017-05-11,KAN,Vargas
2017-05-11,TAM,Odorizzi
2017-05-11,MIN,Hughes
2017-05-11,CWS,Holland
2017-05-11,DET,Fulmer
2017-05-11,LAA,Ramirez
2017-05-11,BOS,Rodriguez
2017-05-11,MIL,Nelson
2017-05-11,SDG,Richard
2017-05-11,TEX,Perez
2017-05-12,ATL,Foltynewicz
2017-05-12,MIA,Urena
2017-05-12,NYM,Harvey
2017-05-12,MIL,Garza
2017-05-12,CUB,Butler
2017-05-12,STL,Leake
2017-05-12,LOS,Kershaw
2017-05-12,COL,Chatwood
2017-05-12,PIT,Glasnow
2017-05-12,ARI,Corbin
2017-05-12,CIN,Feldman
2017-05-12,SFO,Cueto
2017-05-12,HOU,Mccullers
2017-05-12,NYY,Montgomery
2017-05-12,MIN,Santana
2017-05-12,CLE,Tomlin
2017-05-12,SEA,Bergman
2017-05-12,TOR,Biagini
2017-05-12,TAM,Cobb
2017-05-12,BOS,Porcello
2017-05-12,OAK,Hahn
2017-05-12,TEX,Cashner
2017-05-12,BAL,Bundy
2017-05-12,KAN,Duffy
2017-05-12,DET,Zimmermann
2017-05-12,LAA,Shoemaker
2017-05-12,SDG,Chacin
2017-05-12,CWS,Gonzalez
2017-05-13,ATL,Teheran
2017-05-13,MIA,Volquez
2017-05-13,PHI,Pivetta
2017-05-13,WAS,Roark
2017-05-13,CIN,Bonilla
2017-05-13,SFO,Moore
2017-05-13,CUB,Lester
2017-05-13,STL,Martinez
2017-05-13,NYM,Gsellman
2017-05-13,MIL,Davies
2017-05-13,PIT,Williams
2017-05-13,ARI,Walker
2017-05-13,LOS,Wood
2017-05-13,COL,Anderson
2017-05-13,SEA,Weber
2017-05-13,TOR,Stroman
2017-05-13,MIN,Berrios
2017-05-13,CLE,Clevinger
2017-05-13,BAL,Tillman
2017-05-13,KAN,Karns
2017-05-13,OAK,Gray
2017-05-13,TEX,Martinez
2017-05-13,TAM,Snell
2017-05-13,BOS,Sale
2017-05-13,DET,Norris
2017-05-13,LAA,Nolasco
2017-05-13,SDG,Cahill
2017-05-13,CWS,Covey
2017-05-14,ATL,Dickey
2017-05-14,MIA,Nicolino
2017-05-14,PHI,Hellickson
2017-05-14,WAS,Gonzalez
2017-05-14,NYM,Degrom
2017-05-14,MIL,Peralta
2017-05-14,CUB,Arrieta
2017-05-14,STL,Wainwright
2017-05-14,LOS,Urias
2017-05-14,COL,Senzatela
2017-05-14,CIN,Adleman
2017-05-14,SFO,Samardzija
2017-05-14,PIT,Nova
2017-05-14,ARI,Ray
2017-05-14,OAK,Graveman
2017-05-14,TEX,Griffin
2017-05-14,SEA,Miranda
2017-05-14,TOR,Sanchez
2017-05-14,MIN,Santiago
2017-05-14,CLE,Bauer
2017-05-14,TAM,Andriese
2017-05-14,BOS,Pomeranz
2017-05-14,DET,Verlander
2017-05-14,LAA,Meyer
2017-05-14,HOU,Morton
2017-05-14,NYY,Tanaka
2017-05-14,BAL,Gausman
2017-05-14,KAN,Young
2017-05-14,SDG,Weaver
2017-05-14,CWS,Quintana
2017-05-14,PHI,Velasquez
2017-05-14,WAS,Scherzer
2017-05-14,HOU,Fiers
2017-05-14,NYY,Severino
2017-05-15,NYM,Wheeler
2017-05-15,ARI,Godley
2017-05-15,MIL,Anderson
2017-05-15,SDG,Perdomo
2017-05-15,LOS,Mccarthy
2017-05-15,SFO,Cain
2017-05-15,TAM,Archer
2017-05-15,CLE,Carrasco
2017-05-15,CWS,Pelfrey
2017-05-15,LAA,Chavez
2017-05-15,OAK,Manaea
2017-05-15,SEA,Gallardo
2017-05-15,HOU,Musgrove
2017-05-15,MIA,Straily
2017-05-15,ATL,Colon
2017-05-15,TOR,Bolsinger
2017-05-16,WAS,Strasburg
2017-05-16,PIT,Kuhl
2017-05-16,CIN,Arroyo
2017-05-16,CUB,Lackey
2017-05-16,NYM,Milone
2017-05-16,ARI,Greinke
2017-05-16,MIL,Nelson
2017-05-16,SDG,Richard
2017-05-16,LOS,Hill
2017-05-16,SFO,Blach
2017-05-16,TAM,Odorizzi
2017-05-16,CLE,Salazar
2017-05-16,BAL,Miley
2017-05-16,DET,Boyd
2017-05-16,NYY,Sabathia
2017-05-16,KAN,Hammel
2017-05-16,CWS,Holland
2017-05-16,LAA,Ramirez
2017-05-16,OAK,Triggs
2017-05-16,SEA,Dejong
2017-05-16,ATL,Garcia
2017-05-16,TOR,Estrada
2017-05-16,HOU,Keuchel
2017-05-16,MIA,Koehler
2017-05-16,PHI,Eickhoff
2017-05-16,TEX,Darvish
2017-05-16,COL,Freeland
2017-05-16,MIN,Hughes
2017-05-16,BOS,Rodriguez
2017-05-16,STL,Lynn
2017-05-17,NYM,Harvey
2017-05-17,ARI,Corbin
2017-05-17,LOS,Kershaw
2017-05-17,SFO,Cueto
2017-05-17,WAS,Turner
2017-05-17,PIT,Cole
2017-05-17,CIN,Feldman
2017-05-17,CUB,Hendricks
2017-05-17,MIL,Garza
2017-05-17,SDG,Chacin
2017-05-17,TAM,Cobb
2017-05-17,CLE,Tomlin
2017-05-17,BAL,Jimenez
2017-05-17,DET,Fulmer
2017-05-17,NYY,Pineda
2017-05-17,KAN,Vargas
2017-05-17,CWS,Gonzalez
2017-05-17,LAA,Shoemaker
2017-05-17,OAK,Hahn
2017-05-17,SEA,Bergman
2017-05-17,TOR,Biagini
2017-05-17,ATL,Foltynewicz
2017-05-17,HOU,Mccullers
2017-05-17,MIA,Urena
2017-05-17,PHI,Eflin
2017-05-17,TEX,Cashner
2017-05-17,BOS,Porcello
2017-05-17,STL,Leake
2017-05-18,WAS,Roark
2017-05-18,PIT,Glasnow
2017-05-18,CIN,Garrett
2017-05-18,CUB,Lester
2017-05-18,MIL,Davies
2017-05-18,SDG,Cosart
2017-05-18,MIA,Volquez
2017-05-18,LOS,Ryu
2017-05-18,BAL,Bundy
2017-05-18,DET,Zimmermann
2017-05-18,NYY,Montgomery
2017-05-18,KAN,Duffy
2017-05-18,BOS,Velazquez
2017-05-18,OAK,Gray
2017-05-18,CWS,Covey
2017-05-18,SEA,Gaviglio
2017-05-18,COL,Chatwood
2017-05-18,MIN,Berrios
2017-05-18,TOR,Stroman
2017-05-18,ATL,Teheran
2017-05-18,PHI,Pivetta
2017-05-18,TEX,Perez
2017-05-18,COL,Marquez
2017-05-18,MIN,Santana
2017-05-19,MIL,Espino
2017-05-19,CUB,Butler
2017-05-19,PHI,Hellickson
2017-05-19,PIT,Williams
2017-05-19,WAS,Gonzalez
2017-05-19,ATL,Dickey
2017-05-19,COL,Anderson
2017-05-19,CIN,Bonilla
2017-05-19,SFO,Moore
2017-05-19,STL,Wacha
2017-05-19,ARI,Walker
2017-05-19,SDG,Weaver
2017-05-19,MIA,Nicolino
2017-05-19,LOS,Wood
2017-05-19,TOR,Sanchez
2017-05-19,BAL,Tillman
2017-05-19,NYY,Severino
2017-05-19,TAM,Ramirez
2017-05-19,TEX,Martinez
2017-05-19,DET,Norris
2017-05-19,KAN,Karns
2017-05-19,MIN,Santiago
2017-05-19,CLE,Bauer
2017-05-19,HOU,Morton
2017-05-19,BOS,Sale
2017-05-19,OAK,Graveman
2017-05-19,CWS,Quintana
2017-05-19,SEA,Miranda
2017-05-19,LAA,Nolasco
2017-05-19,NYM,Degrom
2017-05-20,WAS,Scherzer
2017-05-20,ATL,Colon
2017-05-20,PHI,Velasquez
2017-05-20,PIT,Nova
2017-05-20,COL,Senzatela
2017-05-20,CIN,Adleman
2017-05-20,SFO,Samardzija
2017-05-20,STL,Martinez
2017-05-20,ARI,Ray
2017-05-20,SDG,Perdomo
2017-05-20,MIA,Straily
2017-05-20,LOS,Urias
2017-05-20,NYY,Tanaka
2017-05-20,TAM,Andriese
2017-05-20,CLE,Clevinger
2017-05-20,HOU,Fiers
2017-05-20,BOS,Pomeranz
2017-05-20,OAK,Manaea
2017-05-20,TOR,Bolsinger
2017-05-20,BAL,Gausman
2017-05-20,TEX,Griffin
2017-05-20,DET,Verlander
2017-05-20,CWS,Pelfrey
2017-05-20,SEA,Gallardo
2017-05-20,LAA,Meyer
2017-05-20,NYM,Wheeler
2017-05-21,WAS,Strasburg
2017-05-21,ATL,Garcia
2017-05-21,MIA,Worley
2017-05-21,LOS,Mccarthy
2017-05-21,COL,Freeland
2017-05-21,CIN,Arroyo
2017-05-21,PHI,Nola
2017-05-21,PIT,Kuhl
2017-05-21,SFO,Cain
2017-05-21,STL,Wainwright
2017-05-21,MIL,Anderson
2017-05-21,CUB,Arrieta
2017-05-21,ARI,Godley
2017-05-21,SDG,Richard
2017-05-21,TEX,Darvish
2017-05-21,DET,Boyd
2017-05-21,NYY,Sabathia
2017-05-21,TAM,Archer
2017-05-21,TOR,Estrada
2017-05-21,BAL,Miley
2017-05-21,KAN,Junis
2017-05-21,MIN,Hughes
2017-05-21,CLE,Salazar
2017-05-21,HOU,Musgrove
2017-05-21,BOS,Rodriguez
2017-05-21,OAK,Triggs
2017-05-21,CWS,Holland
2017-05-21,SEA,Heston
2017-05-21,LAA,Chavez
2017-05-21,NYM,Milone
2017-05-21,KAN,Kennedy
2017-05-21,MIN,Mejia
2017-05-22,COL,Hoffman
2017-05-22,PHI,Eickhoff
2017-05-22,PIT,Cole
2017-05-22,ATL,Foltynewicz
2017-05-22,SFO,Blach
2017-05-22,CUB,Lackey
2017-05-22,KAN,Vargas
2017-05-22,NYY,Pineda
2017-05-22,MIN,Gibson
2017-05-22,BAL,Jimenez
2017-05-22,LAA,Ramirez
2017-05-22,TAM,Odorizzi
2017-05-22,DET,Fulmer
2017-05-22,HOU,Peacock
2017-05-22,CLE,Tomlin
2017-05-22,CIN,Feldman
2017-05-22,CWS,Gonzalez
2017-05-22,ARI,Greinke
2017-05-23,SFO,Cueto
2017-05-23,CUB,Lester
2017-05-23,COL,Marquez
2017-05-23,PHI,Eflin
2017-05-23,PIT,Glasnow
2017-05-23,ATL,Dickey
2017-05-23,SDG,Chacin
2017-05-23,NYM,Harvey
2017-05-23,STL,Lynn
2017-05-23,LOS,Kershaw
2017-05-23,MIN,Santana
2017-05-23,BAL,Bundy
2017-05-23,KAN,Duffy
2017-05-23,NYY,Montgomery
2017-05-23,LAA,Shoemaker
2017-05-23,TAM,Cobb
2017-05-23,TEX,Cashner
2017-05-23,BOS,Porcello
2017-05-23,DET,Zimmermann
2017-05-23,HOU,Mccullers
2017-05-23,SEA,Bergman
2017-05-23,WAS,Ross
2017-05-23,CLE,Carrasco
2017-05-23,CIN,Garrett
2017-05-23,TOR,Biagini
2017-05-23,MIL,Nelson
2017-05-23,CWS,Covey
2017-05-23,ARI,Corbin
2017-05-23,MIA,Urena
2017-05-23,OAK,Hahn
2017-05-24,COL,Chatwood
2017-05-24,PHI,Hellickson
2017-05-24,SDG,Cosart
2017-05-24,NYM,Gsellman
2017-05-24,PIT,Williams
2017-05-24,ATL,Teheran
2017-05-24,SFO,Moore
2017-05-24,CUB,Hendricks
2017-05-24,STL,Leake
2017-05-24,LOS,Hill
2017-05-24,MIN,Berrios
2017-05-24,BAL,Tillman
2017-05-24,KAN,Hammel
2017-05-24,NYY,Severino
2017-05-24,LAA,Nolasco
2017-05-24,TAM,Ramirez
2017-05-24,TEX,Perez
2017-05-24,BOS,Sale
2017-05-24,DET,Norris
2017-05-24,HOU,Morton
2017-05-24,TOR,Stroman
2017-05-24,MIL,Garza
2017-05-24,MIA,Volquez
2017-05-24,OAK,Gray
2017-05-24,CWS,Quintana
2017-05-24,ARI,Delgado
2017-05-24,SEA,Gaviglio
2017-05-24,WAS,Roark
2017-05-24,CIN,Bonilla
2017-05-24,CLE,Bauer
2017-05-25,COL,Anderson
2017-05-25,PHI,Velasquez
2017-05-25,SFO,Samardzija
2017-05-25,CUB,Butler
2017-05-25,SDG,Lamet
2017-05-25,NYM,Montero
2017-05-25,PIT,Nova
2017-05-25,ATL,Colon
2017-05-25,ARI,Ray
2017-05-25,MIL,Davies
2017-05-25,STL,Wacha
2017-05-25,LOS,Maeda
2017-05-25,LAA,Wright
2017-05-25,TAM,Andriese
2017-05-25,TEX,Martinez
2017-05-25,BOS,Pomeranz
2017-05-25,DET,Verlander
2017-05-25,HOU,Fiers
2017-05-25,SEA,Miranda
2017-05-25,WAS,Gonzalez
2017-05-26,CIN,Adleman
2017-05-26,PHI,Nola
2017-05-26,NYM,Degrom
2017-05-26,PIT,Kuhl
2017-05-26,SDG,Perdomo
2017-05-26,WAS,Scherzer
2017-05-26,ARI,Godley
2017-05-26,MIL,Guerra
2017-05-26,STL,Martinez
2017-05-26,COL,Senzatela
2017-05-26,CUB,Arrieta
2017-05-26,LOS,Wood
2017-05-26,ATL,Garcia
2017-05-26,SFO,Cain
2017-05-26,TEX,Griffin
2017-05-26,TOR,Bolsinger
2017-05-26,OAK,Manaea
2017-05-26,NYY,Tanaka
2017-05-26,KAN,Kennedy
2017-05-26,CLE,Clevinger
2017-05-26,SEA,Gallardo
2017-05-26,BOS,Rodriguez
2017-05-26,TAM,Archer
2017-05-26,MIN,Santiago
2017-05-26,BAL,Gausman
2017-05-26,HOU,Musgrove
2017-05-26,LAA,Chavez
2017-05-26,MIA,Straily
2017-05-26,DET,Boyd
2017-05-26,CWS,Pelfrey
2017-05-27,SDG,Richard
2017-05-27,WAS,Strasburg
2017-05-27,CIN,Arroyo
2017-05-27,PHI,Eickhoff
2017-05-27,ARI,Greinke
2017-05-27,MIL,Anderson
2017-05-27,CUB,Lackey
2017-05-27,LOS,Mccarthy
2017-05-27,NYM,Wheeler
2017-05-27,PIT,Cole
2017-05-27,STL,Wainwright
2017-05-27,COL,Freeland
2017-05-27,ATL,Foltynewicz
2017-05-27,SFO,Blach
2017-05-27,TEX,Darvish
2017-05-27,TOR,Estrada
2017-05-27,KAN,Vargas
2017-05-27,CLE,Salazar
2017-05-27,DET,Farmer
2017-05-27,CWS,Holland
2017-05-27,BAL,Miley
2017-05-27,HOU,Keuchel
2017-05-27,TAM,Odorizzi
2017-05-27,MIN,Mejia
2017-05-27,OAK,Cotton
2017-05-27,NYY,Sabathia
2017-05-27,SEA,Whalen
2017-05-27,BOS,Johnson
2017-05-27,LAA,Ramirez
2017-05-27,MIA,Worley
2017-05-27,DET,Fulmer
2017-05-27,CWS,Danish
2017-05-28,SDG,Chacin
2017-05-28,WAS,Ross
2017-05-28,CIN,Feldman
2017-05-28,PHI,Eflin
2017-05-28,ARI,Corbin
2017-05-28,MIL,Nelson
2017-05-28,STL,Lynn
2017-05-28,COL,Marquez
2017-05-28,ATL,Dickey
2017-05-28,SFO,Cueto
2017-05-28,CUB,Lester
2017-05-28,LOS,Kershaw
2017-05-28,NYM,Harvey
2017-05-28,PIT,Glasnow
2017-05-28,TEX,Cashner
2017-05-28,TOR,Biagini
2017-05-28,OAK,Triggs
2017-05-28,NYY,Pineda
2017-05-28,KAN,Duffy
2017-05-28,CLE,Tomlin
2017-05-28,SEA,Bergman
2017-05-28,BOS,Porcello
2017-05-28,DET,Zimmermann
2017-05-28,CWS,Gonzalez
2017-05-28,TAM,Cobb
2017-05-28,MIN,Gibson
2017-05-28,BAL,Asher
2017-05-28,HOU,Mccullers
2017-05-28,LAA,Shoemaker
2017-05-28,MIA,Urena
2017-05-29,PHI,Hellickson
2017-05-29,MIA,Volquez
2017-05-29,LOS,Hill
2017-05-29,STL,Leake
2017-05-29,WAS,Roark
2017-05-29,SFO,Moore
2017-05-29,ARI,Delgado
2017-05-29,PIT,Williams
2017-05-29,MIL,Garza
2017-05-29,NYM,Gsellman
2017-05-29,CUB,Hendricks
2017-05-29,SDG,Cosart
2017-05-29,OAK,Mengden
2017-05-29,CLE,Carrasco
2017-05-29,BOS,Price
2017-05-29,CWS,Holmberg
2017-05-29,NYY,Montgomery
2017-05-29,BAL,Bundy
2017-05-29,TAM,Ramirez
2017-05-29,TEX,Perez
2017-05-29,DET,Norris
2017-05-29,KAN,Hammel
2017-05-29,HOU,Peacock
2017-05-29,MIN,Santana
2017-05-29,SEA,Gaviglio
2017-05-29,COL,Chatwood
2017-05-29,CIN,Bonilla
2017-05-29,TOR,Stroman
2017-05-29,ATL,Teheran
2017-05-29,LAA,Nolasco
2017-05-30,PHI,Velasquez
2017-05-30,MIA,Nicolino
2017-05-30,ARI,Ray
2017-05-30,PIT,Nova
2017-05-30,LOS,Maeda
2017-05-30,STL,Wacha
2017-05-30,MIL,Davies
2017-05-30,NYM,Pill
2017-05-30,CUB,Butler
2017-05-30,SDG,Lamet
2017-05-30,WAS,Gonzalez
2017-05-30,SFO,Samardzija
2017-05-30,OAK,Gray
2017-05-30,CLE,Bauer
2017-05-30,NYY,Severino
2017-05-30,BAL,Tillman
2017-05-30,TAM,Andriese
2017-05-30,TEX,Martinez
2017-05-30,BOS,Sale
2017-05-30,CWS,Quintana
2017-05-30,DET,Verlander
2017-05-30,KAN,Skoglund
2017-05-30,HOU,Fiers
2017-05-30,MIN,Berrios
2017-05-30,CIN,Ojciechowski
2017-05-30,TOR,Happ
2017-05-30,SEA,Miranda
2017-05-30,COL,Anderson
2017-05-30,ATL,Colon
2017-05-30,LAA,Bridwell
2017-05-31,ARI,Godley
2017-05-31,PIT,Kuhl
2017-05-31,CUB,Arrieta
2017-05-31,SDG,Perdomo
2017-05-31,PHI,Nola
2017-05-31,MIA,Straily
2017-05-31,MIL,Guerra
2017-05-31,NYM,Degrom
2017-05-31,LOS,Ryu
2017-05-31,STL,Martinez
2017-05-31,WAS,Scherzer
2017-05-31,SFO,Cain
2017-05-31,HOU,Paulino
2017-05-31,MIN,Santiago
2017-05-31,OAK,Manaea
2017-05-31,CLE,Clevinger
2017-05-31,NYY,Tanaka
2017-05-31,BAL,Gausman
2017-05-31,TAM,Archer
2017-05-31,TEX,Bibens
2017-05-31,BOS,Pomeranz
2017-05-31,CWS,Pelfrey
2017-05-31,DET,Boyd
2017-05-31,KAN,Kennedy
2017-05-31,CIN,Adleman
2017-05-31,TOR,Bolsinger
2017-05-31,ATL,Garcia
2017-05-31,LAA,Chavez
2017-05-31,COL,Senzatela
2017-05-31,SEA,Paxton
2017-06-01,ARI,Greinke
2017-06-01,MIA,Locke
2017-06-01,MIL,Anderson
2017-06-01,NYM,Wheeler
2017-06-01,LOS,Mccarthy
2017-06-01,STL,Wainwright
2017-06-01,OAK,Cotton
2017-06-01,CLE,Kluber
2017-06-01,BOS,Rodriguez
2017-06-01,BAL,Miley
2017-06-01,NYY,Sabathia
2017-06-01,TOR,Estrada
2017-06-01,MIN,Mejia
2017-06-01,LAA,Meyer
2017-06-01,COL,Freeland
2017-06-01,SEA,Gallardo
2017-06-02,STL,Lynn
2017-06-02,CUB,Lackey
2017-06-02,ARI,Corbin
2017-06-02,MIA,Urena
2017-06-02,SFO,Blach
2017-06-02,PHI,Eickhoff
2017-06-02,PIT,Cole
2017-06-02,NYM,Harvey
2017-06-02,ATL,Foltynewicz
2017-06-02,CIN,Arroyo
2017-06-02,LOS,Kershaw
2017-06-02,MIL,Nelson
2017-06-02,COL,Marquez
2017-06-02,SDG,Richard
2017-06-02,NYY,Pineda
2017-06-02,TOR,Liriano
2017-06-02,BOS,Porcello
2017-06-02,BAL,Asher
2017-06-02,CWS,Holland
2017-06-02,DET,Fulmer
2017-06-02,HOU,Keuchel
2017-06-02,TEX,Darvish
2017-06-02,CLE,Tomlin
2017-06-02,KAN,Vargas
2017-06-02,MIN,Gibson
2017-06-02,LAA,Ramirez
2017-06-02,TAM,Odorizzi
2017-06-02,SEA,Bergman
2017-06-02,WAS,Strasburg
2017-06-02,OAK,Triggs
2017-06-03,ARI,Delgado
2017-06-03,MIA,Volquez
2017-06-03,STL,Leake
2017-06-03,CUB,Lester
2017-06-03,SFO,Cueto
2017-06-03,PHI,Lively
2017-06-03,LOS,Hill
2017-06-03,MIL,Garza
2017-06-03,COL,Chatwood
2017-06-03,SDG,Chacin
2017-06-03,ATL,Dickey
2017-06-03,CIN,Feldman
2017-06-03,PIT,Glasnow
2017-06-03,NYM,Gsellman
2017-06-03,NYY,Montgomery
2017-06-03,TOR,Biagini
2017-06-03,HOU,Mccullers
2017-06-03,TEX,Cashner
2017-06-03,CLE,Carrasco
2017-06-03,KAN,Hammel
2017-06-03,CWS,Gonzalez
2017-06-03,DET,Zimmermann
2017-06-03,BOS,Price
2017-06-03,BAL,Bundy
2017-06-03,MIN,Santana
2017-06-03,LAA,Shoemaker
2017-06-03,TAM,Cobb
2017-06-03,SEA,Gaviglio
2017-06-03,WAS,Ross
2017-06-03,OAK,Mengden
2017-06-04,ATL,Teheran
2017-06-04,CIN,Garrett
2017-06-04,PIT,Williams
2017-06-04,NYM,Pill
2017-06-04,ARI,Shipley
2017-06-04,MIA,Worley
2017-06-04,SFO,Moore
2017-06-04,PHI,Hellickson
2017-06-04,LOS,Maeda
2017-06-04,MIL,Davies
2017-06-04,COL,Hoffman
2017-06-04,SDG,Cosart
2017-06-04,STL,Wacha
2017-06-04,CUB,Hendricks
2017-06-04,NYY,Severino
2017-06-04,TOR,Stroman
2017-06-04,CWS,Holmberg
2017-06-04,DET,Verlander
2017-06-04,BOS,Sale
2017-06-04,BAL,Tillman
2017-06-04,CLE,Bauer
2017-06-04,KAN,Skoglund
2017-06-04,HOU,Peacock
2017-06-04,TEX,Perez
2017-06-04,MIN,Berrios
2017-06-04,LAA,Nolasco
2017-06-04,TAM,Ramirez
2017-06-04,SEA,Miranda
2017-06-04,WAS,Roark
2017-06-04,OAK,Gray
2017-06-05,STL,Martinez
2017-06-05,CIN,Ojciechowski
2017-06-05,PHI,Pivetta
2017-06-05,ATL,Colon
2017-06-05,SFO,Samardzija
2017-06-05,MIL,Guerra
2017-06-05,MIA,Straily
2017-06-05,CUB,Butler
2017-06-05,WAS,Gonzalez
2017-06-05,LOS,Ryu
2017-06-05,HOU,Fiers
2017-06-05,KAN,Kennedy
2017-06-05,TOR,Happ
2017-06-05,OAK,Manaea
2017-06-06,STL,Wainwright
2017-06-06,CIN,Adleman
2017-06-06,PHI,Nola
2017-06-06,ATL,Garcia
2017-06-06,SFO,Cain
2017-06-06,MIL,Anderson
2017-06-06,MIA,Locke
2017-06-06,CUB,Arrieta
2017-06-06,SDG,Lamet
2017-06-06,ARI,Ray
2017-06-06,WAS,Scherzer
2017-06-06,LOS,Mccarthy
2017-06-06,BOS,Pomeranz
2017-06-06,NYY,Tanaka
2017-06-06,CWS,Quintana
2017-06-06,TAM,Archer
2017-06-06,LAA,Chavez
2017-06-06,DET,Norris
2017-06-06,HOU,Paulino
2017-06-06,KAN,Junis
2017-06-06,TOR,Estrada
2017-06-06,OAK,Hahn
2017-06-06,MIN,Santiago
2017-06-06,SEA,Paxton
2017-06-06,PIT,Nova
2017-06-06,BAL,Gausman
2017-06-06,NYM,Degrom
2017-06-06,TEX,Gee
2017-06-06,CLE,Clevinger
2017-06-06,COL,Senzatela
2017-06-07,WAS,Strasburg
2017-06-07,LOS,Kershaw
2017-06-07,STL,Lynn
2017-06-07,CIN,Arroyo
2017-06-07,PHI,Eickhoff
2017-06-07,ATL,Foltynewicz
2017-06-07,MIA,Urena
2017-06-07,CUB,Lackey
2017-06-07,SFO,Blach
2017-06-07,MIL,Nelson
2017-06-07,SDG,Perdomo
2017-06-07,ARI,Greinke
2017-06-07,TOR,Liriano
