Date,Team,PITCHER
2019-09-11,HOU,Urquidy
2019-09-11,LAD,Stripling
2019-09-11,BAL,Means
2019-09-11,WAS,Strasburg
2019-09-11,MIN,Perez
2019-09-11,CIN,Gray
2019-09-11,SEA,Gonzales
2019-09-12,MIL,Gonzalez
2019-09-12,MIA,Smith
2019-09-12,ARI,Young
2019-09-12,NYM,Stroman
2019-09-12,STL,Mikolas
2019-09-12,COL,Melville
2019-09-12,CUB,Darvish
2019-09-12,SDG,Lamet
2019-09-12,PIT,Musgrove
2019-09-12,SFO,Samardzija
2019-09-12,ATL,Teheran
2019-09-12,PHI,Smyly
2019-09-12,NYY,Happ
2019-09-12,DET,Boyd
2019-09-12,KAN,Lopez
2019-09-12,CWS,Giolito
2019-09-12,BOS,Chacin
2019-09-12,TOR,Buchholz
2019-09-12,TAM,Mckay
2019-09-12,TEX,Allard
2019-09-12,OAK,Bailey
2019-09-12,HOU,Verlander
2019-09-12,LAD,Hill
2019-09-12,BAL,Bundy
2019-09-12,WAS,Corbin
2019-09-12,MIN,Gibson
2019-09-12,CIN,Mahle
2019-09-12,SEA,Dunn
2019-09-12,NYY,Sabathia
2019-09-12,DET,Turnbull
2019-09-13,PIT,Brault
2019-09-13,CUB,Lester
2019-09-13,ATL,Soroka
2019-09-13,WAS,Scherzer
2019-09-13,LAD,Kershaw
2019-09-13,NYM,Syndergaard
2019-09-13,MIL,Houser
2019-09-13,STL,Wainwright
2019-09-13,SDG,Lucchesi
2019-09-13,COL,Hoffman
2019-09-13,CIN,Castillo
2019-09-13,ARI,Leake
2019-09-13,MIA,Alcantara
2019-09-13,SFO,Beede
2019-09-13,NYY,Tanaka
2019-09-13,TOR,Kay
2019-09-13,BAL,Brooks
2019-09-13,DET,Zimmermann
2019-09-13,OAK,Bassitt
2019-09-13,TEX,Burke
2019-09-13,HOU,Cole
2019-09-13,KAN,Duffy
2019-09-13,TAM,Morton
2019-09-13,LAA,Heaney
2019-09-13,CWS,Covey
2019-09-13,SEA,Kikuchi
2019-09-14,PIT,Marvel
2019-09-14,CUB,Hendricks
2019-09-14,ATL,Foltynewicz
2019-09-14,WAS,Voth
2019-09-14,LAD,Ryu
2019-09-14,NYM,Degrom
2019-09-14,MIL,Lyles
2019-09-14,STL,Flaherty
2019-09-14,CIN,Desclafani
2019-09-14,ARI,Kelly
2019-09-14,SDG,Lauer
2019-09-14,COL,Lambert
2019-09-14,MIA,Dugger
2019-09-14,SFO,Bumgarner
2019-09-14,NYY,Paxton
2019-09-14,TOR,Waguespack
2019-09-14,BAL,Ynoa
2019-09-14,DET,Norris
2019-09-14,MIN,Thorpe
2019-09-14,CLE,Clippard
2019-09-14,HOU,Greinke
2019-09-14,KAN,Montgomery
2019-09-14,OAK,Fiers
2019-09-14,TEX,Minor
2019-09-14,TAM,Glasnow
2019-09-14,LAA,Barria
2019-09-14,CWS,Cease
2019-09-14,SEA,Hernandez
2019-09-14,BOS,Rodriguez
2019-09-14,PHI,Nola
2019-09-14,MIN,Smeltzer
2019-09-14,CLE,Clevinger
2019-09-15,LAD,Buehler
2019-09-15,NYM,Wheeler
2019-09-15,ATL,Fried
2019-09-15,WAS,Sanchez
2019-09-15,MIL,Anderson
2019-09-15,STL,Wacha
2019-09-15,PIT,Williams
2019-09-15,CUB,Quintana
2019-09-15,SDG,Quantrill
2019-09-15,COL,Gonzalez
2019-09-15,MIA,Hernandez
2019-09-15,SFO,Cueto
2019-09-15,CIN,Bauer
2019-09-15,ARI,Gallen
2019-09-15,NYY,Montgomery
2019-09-15,TOR,Zeuch
2019-09-15,BAL,Wojciechowski
2019-09-15,DET,Jackson
2019-09-15,MIN,Dobnak
2019-09-15,CLE,Bieber
2019-09-15,HOU,Miley
2019-09-15,KAN,Junis
2019-09-15,OAK,Manaea
2019-09-15,TEX,Hernandez
2019-09-15,TAM,Yarbrough
2019-09-15,LAA,Sandoval
2019-09-15,CWS,Nova
2019-09-15,SEA,Sheffield
2019-09-15,BOS,Porcello
2019-09-15,PHI,Vargas
2019-09-16,SDG,Richards
2019-09-16,MIL,Davies
2019-09-16,WAS,Strasburg
2019-09-16,STL,Hudson
2019-09-16,CIN,Gausman
2019-09-16,CUB,Hamels
2019-09-16,NYM,Matz
2019-09-16,COL,Senzatela
2019-09-16,MIA,Lopez
2019-09-16,ARI,Ray
2019-09-16,BAL,Means
2019-09-16,DET,Alexander
2019-09-16,CWS,Lopez
2019-09-16,MIN,Berrios
2019-09-16,KAN,Sparkman
2019-09-16,OAK,Roark
2019-09-17,PHI,Velasquez
2019-09-17,ATL,Keuchel
2019-09-17,SDG,Paddack
2019-09-17,MIL,Woodruff
2019-09-17,WAS,Corbin
2019-09-17,STL,Mikolas
2019-09-17,CIN,Gray
2019-09-17,CUB,Darvish
2019-09-17,NYM,Stroman
2019-09-17,COL,Melville
2019-09-17,MIA,Smith
2019-09-17,ARI,Young
2019-09-17,LAA,Suarez
2019-09-17,NYY,Severino
2019-09-17,TOR,Thornton
2019-09-17,BAL,Shepherd
2019-09-17,DET,Ndecid
2019-09-17,CLE,Plutko
2019-09-17,CWS,Detwiler
2019-09-17,MIN,Perez
2019-09-17,TEX,Lynn
2019-09-17,HOU,Verlander
2019-09-17,KAN,Lopez
2019-09-17,OAK,Anderson
2019-09-17,SEA,Gonzales
2019-09-17,PIT,Keller
2019-09-17,SFO,Webb
2019-09-17,BOS,Eovaldi
2019-09-17,TAM,Snell
2019-09-17,LAD,Stripling
2019-09-18,WAS,Scherzer
2019-09-18,STL,Wainwright
2019-09-18,NYM,Syndergaard
2019-09-18,COL,Hoffman
2019-09-18,MIA,Alcantara
2019-09-18,ARI,Leake
2019-09-18,PHI,Eflin
2019-09-18,ATL,Teheran
2019-09-18,SDG,Lamet
2019-09-18,MIL,Houser
2019-09-18,CIN,Mahle
2019-09-18,CUB,Lester
2019-09-18,KAN,Duffy
2019-09-18,OAK,Bailey
2019-09-18,LAA,Peters
2019-09-18,NYY,Sabathia
2019-09-18,TOR,Buchholz
2019-09-18,BAL,Bundy
2019-09-18,DET,Turnbull
2019-09-18,CLE,Civale
2019-09-18,CWS,Nova
2019-09-18,MIN,Odorizzi
2019-09-18,TEX,Allard
2019-09-18,HOU,Cole
2019-09-18,SEA,Dunn
2019-09-18,PIT,Agrazal
2019-09-18,SFO,Samardzija
2019-09-18,BOS,Chacin
2019-09-18,TAM,Mckay
2019-09-18,LAD,Sadler
2019-09-19,PHI,Nola
2019-09-19,ATL,Soroka
2019-09-19,SDG,Lucchesi
2019-09-19,MIL,Lyles
2019-09-19,STL,Flaherty
2019-09-19,CUB,Hendricks
2019-09-19,LAA,Heaney
2019-09-19,NYY,Tanaka
2019-09-19,TOR,Font
2019-09-19,BAL,Ynoa
2019-09-19,DET,Norris
2019-09-19,CLE,Clevinger
2019-09-19,KAN,Montgomery
2019-09-19,MIN,Gibson
2019-09-19,SEA,Kikuchi
2019-09-19,PIT,Musgrove
2019-09-19,SFO,Bumgarner
2019-09-19,BOS,Rodriguez
2019-09-20,STL,Wacha
2019-09-20,CUB,Mills
2019-09-20,NYM,Degrom
2019-09-20,CIN,Castillo
2019-09-20,WAS,Sanchez
2019-09-20,MIA,Dugger
2019-09-20,SFO,Beede
2019-09-20,ATL,Foltynewicz
2019-09-20,PIT,Brault
2019-09-20,MIL,Anderson
2019-09-20,ARI,Kelly
2019-09-20,SDG,Lauer
2019-09-20,COL,Lambert
2019-09-20,LAD,Kershaw
2019-09-20,TOR,Waguespack
2019-09-20,NYY,Happ
2019-09-20,SEA,Hernandez
2019-09-20,BAL,Bleier
2019-09-20,CWS,Cease
2019-09-20,DET,Zimmermann
2019-09-20,BOS,Porcello
2019-09-20,TAM,Morton
2019-09-20,KAN,Skoglund
2019-09-20,MIN,Dobnak
2019-09-20,LAA,Barria
2019-09-20,HOU,Greinke
2019-09-20,TEX,Minor
2019-09-20,OAK,Fiers
2019-09-20,PHI,Smyly
2019-09-20,CLE,Bieber
2019-09-21,STL,Hudson
2019-09-21,CUB,Quintana
2019-09-21,NYM,Wheeler
2019-09-21,CIN,Desclafani
2019-09-21,WAS,Strasburg
2019-09-21,MIA,Yamamoto
2019-09-21,PIT,Marvel
2019-09-21,MIL,Davies
2019-09-21,SFO,Cueto
2019-09-21,ATL,Fried
2019-09-21,ARI,Weaver
2019-09-21,SDG,Quantrill
2019-09-21,COL,Gonzalez
2019-09-21,LAD,Buehler
2019-09-21,TOR,Zeuch
2019-09-21,NYY,Paxton
2019-09-21,CWS,Nova
2019-09-21,DET,Alexander
2019-09-21,BOS,Lakins
2019-09-21,TAM,Glasnow
2019-09-21,SEA,Sheffield
2019-09-21,BAL,Wojciechowski
2019-09-21,KAN,Sparkman
2019-09-21,MIN,Berrios
2019-09-21,LAA,Sandoval
2019-09-21,HOU,Miley
2019-09-21,TEX,Burke
2019-09-21,OAK,Manaea
2019-09-21,PHI,Vargas
2019-09-21,CLE,Plesac
2019-09-22,NYM,Stroman
2019-09-22,CIN,Bauer
2019-09-22,WAS,Voth
2019-09-22,MIA,Lopez
2019-09-22,SFO,Webb
2019-09-22,ATL,Keuchel
2019-09-22,PIT,Williams
2019-09-22,MIL,Woodruff
2019-09-22,STL,Mikolas
2019-09-22,CUB,Darvish
2019-09-22,COL,Senzatela
2019-09-22,LAD,Ryu
2019-09-22,ARI,Ray
2019-09-22,SDG,Richards
2019-09-22,TOR,Font
2019-09-22,NYY,Severino
2019-09-22,SEA,Gonzales
2019-09-22,BAL,Means
2019-09-22,CWS,Lopez
2019-09-22,DET,Boyd
2019-09-22,BOS,Eovaldi
2019-09-22,TAM,Yarbrough
2019-09-22,KAN,Lopez
2019-09-22,MIN,Perez
2019-09-22,LAA,Rodriguez
2019-09-22,HOU,Verlander
2019-09-22,TEX,Lynn
2019-09-22,OAK,Roark
2019-09-22,PHI,Velasquez
2019-09-22,CLE,Plutko
2019-09-23,PHI,Eflin
2019-09-23,WAS,Corbin
2019-09-23,MIA,Smith
2019-09-23,NYM,Matz
2019-09-23,STL,Wainwright
2019-09-23,ARI,Young
2019-09-23,BAL,Shepherd
2019-09-23,TOR,Buchholz
2019-09-23,BOS,Chacin
2019-09-23,TAM,Snell
2019-09-24,PHI,Parker
2019-09-24,WAS,Ross
2019-09-24,MIL,Houser
2019-09-24,CIN,Gray
2019-09-24,CUB,Hendricks
2019-09-24,PIT,Keller
2019-09-24,PHI,Nola
2019-09-24,WAS,Scherzer
2019-09-24,MIA,Alcantara
2019-09-24,NYM,Syndergaard
2019-09-24,STL,Flaherty
2019-09-24,ARI,Leake
2019-09-24,COL,Hoffman
2019-09-24,SFO,Bumgarner
2019-09-24,LAD,Hill
2019-09-24,SDG,Bolanos
2019-09-24,MIN,Odorizzi
2019-09-24,DET,Turnbull
2019-09-24,BAL,Bundy
2019-09-24,TOR,Pannone
2019-09-24,NYY,Montgomery
2019-09-24,TAM,Chirinos
2019-09-24,BOS,Rodriguez
2019-09-24,TEX,Volquez
2019-09-24,CLE,Clevinger
2019-09-24,CWS,Fulmer
2019-09-24,OAK,Bailey
2019-09-24,LAA,Peters
2019-09-24,HOU,Cole
2019-09-24,SEA,Dunn
2019-09-24,ATL,Teheran
2019-09-24,KAN,Duffy
2019-09-25,STL,Wacha
2019-09-25,ARI,Kelly
2019-09-25,MIL,Lyles
2019-09-25,CIN,Mahle
2019-09-25,CUB,Lester
2019-09-25,PIT,Agrazal
2019-09-25,PHI,Smyly
2019-09-25,WAS,Sanchez
2019-09-25,MIA,Dugger
2019-09-25,NYM,Degrom
2019-09-25,COL,Melville
2019-09-25,SFO,Samardzija
2019-09-25,LAD,Stripling
2019-09-25,SDG,Lamet
2019-09-25,MIN,Dobnak
2019-09-25,DET,Norris
2019-09-25,BAL,Ynoa
2019-09-25,TOR,Waguespack
2019-09-25,NYY,Loaisiga
2019-09-25,TAM,Morton
2019-09-25,BOS,Porcello
2019-09-25,TEX,Allard
2019-09-25,CLE,Bieber
2019-09-25,CWS,Detwiler
2019-09-25,OAK,Montas
2019-09-25,LAA,Heaney
2019-09-25,HOU,Greinke
2019-09-25,SEA,Kikuchi
2019-09-25,ATL,Tomlin
2019-09-25,KAN,Montgomery
2019-09-26,MIL,Anderson
2019-09-26,CIN,Castillo
2019-09-26,LAD,Kershaw
2019-09-26,SDG,Lucchesi
2019-09-26,COL,Freeland
2019-09-26,SFO,Beede
2019-09-26,PHI,Vargas
2019-09-26,WAS,Strasburg
2019-09-26,CUB,Quintana
2019-09-26,PIT,Musgrove
2019-09-26,MIA,Yamamoto
2019-09-26,NYM,Wheeler
2019-09-26,MIN,Ndecid
2019-09-26,DET,Zimmermann
2019-09-26,BOS,Lakins
2019-09-26,TEX,Minor
2019-09-26,CLE,Civale
2019-09-26,CWS,Cease
2019-09-26,HOU,Miley
2019-09-26,LAA,Barria
2019-09-26,OAK,Manaea
2019-09-26,SEA,Hernandez
2019-09-27,MIA,Lopez
2019-09-27,PHI,Velasquez
2019-09-27,CIN,Desclafani
2019-09-27,PIT,Brault
2019-09-27,ATL,Keuchel
2019-09-27,NYM,Stroman
2019-09-27,MIL,Davies
2019-09-27,COL,Senzatela
2019-09-27,CUB,Mills
2019-09-27,STL,Hudson
2019-09-27,SDG,Lauer
2019-09-27,ARI,Clarke
2019-09-27,LAD,Buehler
2019-09-27,SFO,Cueto
2019-09-27,TAM,Glasnow
2019-09-27,TOR,Zeuch
2019-09-27,BAL,Wojciechowski
2019-09-27,BOS,Eovaldi
2019-09-27,NYY,Paxton
2019-09-27,TEX,Palumbo
2019-09-27,MIN,Berrios
2019-09-27,KAN,Skoglund
2019-09-27,HOU,Urquidy
2019-09-27,LAA,Sandoval
2019-09-27,OAK,Fiers
2019-09-27,SEA,Sheffield
2019-09-27,CLE,Plesac
2019-09-27,WAS,Voth
2019-09-28,LAD,Ryu
2019-09-28,SFO,Webb
2019-09-28,MIA,Smith
2019-09-28,PHI,Eflin
2019-09-28,CIN,Sims
2019-09-28,PIT,Marvel
2019-09-28,ATL,Foltynewicz
2019-09-28,NYM,Matz
2019-09-28,CUB,Hamels
2019-09-28,STL,Wainwright
2019-09-28,SDG,Richards
2019-09-28,ARI,Ray
2019-09-28,MIL,Gonzalez
2019-09-28,COL,Gonzalez
2019-09-28,BAL,Means
2019-09-28,BOS,Chacin
2019-09-28,TAM,Yarbrough
2019-09-28,TOR,Thornton
2019-09-28,DET,Alexander
2019-09-28,CWS,Nova
2019-09-28,MIN,Stashak
2019-09-28,KAN,Sparkman
2019-09-28,NYY,Severino
2019-09-28,TEX,Farrell
2019-09-28,HOU,Verlander
2019-09-28,LAA,Suarez
2019-09-28,OAK,Anderson
2019-09-28,SEA,Gonzales
2019-09-28,CLE,Plutko
2019-09-28,WAS,Corbin
2019-09-28,DET,Boyd
2019-09-28,CWS,Lopez
2019-09-29,LAD,Hill
2019-09-29,SFO,Rodriguez
2019-09-29,MIA,Alcantara
2019-09-29,PHI,Ndecid
2019-09-29,CIN,Bauer
2019-09-29,PIT,Williams
2019-09-29,MIL,Houser
2019-09-29,COL,Hoffman
2019-09-29,ATL,Soroka
2019-09-29,NYM,Syndergaard
2019-09-29,SDG,Ndecid
2019-09-29,ARI,Walker
2019-09-29,CUB,Ndecid
2019-09-29,STL,Ndecid
2019-09-29,NYY,Tanaka
2019-09-29,TEX,Lynn
2019-09-29,BAL,Ndecid
2019-09-29,BOS,Rodriguez
2019-09-29,TAM,Snell
2019-09-29,TOR,Buchholz
2019-09-29,HOU,Cole
2019-09-29,LAA,Peters
2019-09-29,OAK,Roark
2019-09-29,SEA,Dunn
2019-09-29,DET,Turnbull
2019-09-29,CWS,Ndecid
2019-09-29,MIN,Perez
2019-09-29,KAN,Lopez
2019-09-29,CLE,Clevinger
2019-09-29,WAS,Ross
2019-10-01,MIL,Woodruff
2019-10-01,WAS,Scherzer
2019-10-02,TAM,Morton
2019-10-02,OAK,Manaea
2019-10-03,STL,Mikolas
2019-10-03,ATL,Keuchel
2019-10-03,WAS,Corbin
2019-10-03,LAD,Buehler
2019-10-04,STL,Flaherty
2019-10-04,ATL,Foltynewicz
2019-10-04,WAS,Strasburg
2019-10-04,LAD,Kershaw
2019-10-04,MIN,Berrios
2019-10-04,NYY,Paxton
2019-10-04,TAM,Glasnow
2019-10-04,HOU,Verlander
2019-10-05,MIN,Dobnak
2019-10-05,NYY,Tanaka
2019-10-05,TAM,Snell
2019-10-05,HOU,Cole
2019-10-06,LAD,Ryu
2019-10-06,WAS,Scherzer
2019-10-06,ATL,Soroka
2019-10-06,STL,Wainwright
2019-10-07,ATL,Keuchel
2019-10-07,STL,Hudson
2019-10-07,LAD,Hill
2019-10-07,WAS,Scherzer
2019-10-07,HOU,Greinke
2019-10-07,TAM,Morton
2019-10-07,NYY,Severino
2019-10-07,MIN,Odorizzi
2019-10-08,HOU,Verlander
2019-10-08,TAM,Castillo
2019-10-09,STL,Flaherty
2019-10-09,ATL,Foltynewicz
2019-10-09,WAS,Strasburg
2019-10-09,LAD,Buehler
2019-10-10,TAM,Glasnow
2019-10-10,HOU,Cole
2019-10-11,WAS,Sanchez
2019-10-11,STL,Ndecid
2019-10-12,NYY,Tanaka
2019-10-12,HOU,Greinke
2019-10-12,WAS,Scherzer
2019-10-12,STL,Wainwright
2019-10-13,NYY,Paxton
2019-10-13,HOU,Verlander
2019-10-14,STL,Flaherty
2019-10-14,WAS,Strasburg
2019-10-15,HOU,Cole
2019-10-15,NYY,Severino
2019-10-15,STL,Hudson
2019-10-15,WAS,Corbin
2019-10-17,HOU,Greinke
2019-10-17,NYY,Tanaka
2019-10-18,HOU,Verlander
2019-10-18,NYY,Paxton
2019-10-19,NYY,Ndecid
2019-10-19,HOU,Ndecid
2019-10-22,WAS,Scherzer
2019-10-22,HOU,Cole
2019-10-23,WAS,Strasburg
2019-10-23,HOU,Verlander
2019-10-25,HOU,Greinke
2019-10-25,WAS,Sanchez
2019-10-26,HOU,Urquidy
2019-10-26,WAS,Corbin
2019-10-27,HOU,Cole
2019-10-27,WAS,Scherzer
2019-10-29,WAS,Strasburg
2019-10-29,HOU,Verlander
2019-10-30,WAS,Scherzer
2019-10-30,HOU,Greinke
